COD_MUN_IBGE,NOME_CANDIDATO,QTDE_VOTOS
3158706,DILMA VANA ROUSSEFF,797
3158805,DILMA VANA ROUSSEFF,1684
3158904,DILMA VANA ROUSSEFF,3089
3158953,DILMA VANA ROUSSEFF,6892
3159001,DILMA VANA ROUSSEFF,2013
3159100,DILMA VANA ROUSSEFF,1221
3159209,DILMA VANA ROUSSEFF,2902
3159308,DILMA VANA ROUSSEFF,1983
3159357,DILMA VANA ROUSSEFF,2250
3159407,DILMA VANA ROUSSEFF,1379
3159506,DILMA VANA ROUSSEFF,1967
3159605,DILMA VANA ROUSSEFF,4911
3159704,DILMA VANA ROUSSEFF,1239
3159803,DILMA VANA ROUSSEFF,7430
3159902,DILMA VANA ROUSSEFF,7081
3160009,DILMA VANA ROUSSEFF,1353
3160108,DILMA VANA ROUSSEFF,1559
3160207,DILMA VANA ROUSSEFF,1627
3160306,DILMA VANA ROUSSEFF,3609
3160405,DILMA VANA ROUSSEFF,5342
3160454,DILMA VANA ROUSSEFF,3034
3160504,DILMA VANA ROUSSEFF,860
3160603,DILMA VANA ROUSSEFF,1333
3160702,DILMA VANA ROUSSEFF,19205
3160801,DILMA VANA ROUSSEFF,1238
3160900,DILMA VANA ROUSSEFF,1240
3160959,DILMA VANA ROUSSEFF,2625
3161007,DILMA VANA ROUSSEFF,6751
3161056,DILMA VANA ROUSSEFF,1235
3161106,DILMA VANA ROUSSEFF,18675
3161205,DILMA VANA ROUSSEFF,2751
3161304,DILMA VANA ROUSSEFF,2372
3161403,DILMA VANA ROUSSEFF,2153
3161502,DILMA VANA ROUSSEFF,3222
3161601,DILMA VANA ROUSSEFF,1716
3161650,DILMA VANA ROUSSEFF,1308
3161700,DILMA VANA ROUSSEFF,1678
3161809,DILMA VANA ROUSSEFF,3245
3161908,DILMA VANA ROUSSEFF,3793
3162005,DILMA VANA ROUSSEFF,5785
3162104,DILMA VANA ROUSSEFF,6150
3162203,DILMA VANA ROUSSEFF,2743
3162252,DILMA VANA ROUSSEFF,2002
3162302,DILMA VANA ROUSSEFF,944
3162401,DILMA VANA ROUSSEFF,10628
3162450,DILMA VANA ROUSSEFF,4127
3162500,DILMA VANA ROUSSEFF,24144
3162559,DILMA VANA ROUSSEFF,3627
3162575,DILMA VANA ROUSSEFF,2262
3162609,DILMA VANA ROUSSEFF,3122
3162658,DILMA VANA ROUSSEFF,1956
3162708,DILMA VANA ROUSSEFF,7037
3162807,DILMA VANA ROUSSEFF,4986
3162906,DILMA VANA ROUSSEFF,8448
3162922,DILMA VANA ROUSSEFF,8863
3162948,DILMA VANA ROUSSEFF,2739
3162955,DILMA VANA ROUSSEFF,7606
3163003,DILMA VANA ROUSSEFF,1567
3163102,DILMA VANA ROUSSEFF,1431
3163201,DILMA VANA ROUSSEFF,919
3163300,DILMA VANA ROUSSEFF,1221
3163409,DILMA VANA ROUSSEFF,2214
3163508,DILMA VANA ROUSSEFF,2275
3163607,DILMA VANA ROUSSEFF,830
3163706,DILMA VANA ROUSSEFF,7575
3163805,DILMA VANA ROUSSEFF,3071
3163904,DILMA VANA ROUSSEFF,1958
3164001,DILMA VANA ROUSSEFF,3082
3164100,DILMA VANA ROUSSEFF,1994
3164209,DILMA VANA ROUSSEFF,3300
3164308,DILMA VANA ROUSSEFF,1329
3164407,DILMA VANA ROUSSEFF,1721
3164431,DILMA VANA ROUSSEFF,1250
3164472,DILMA VANA ROUSSEFF,1970
3164506,DILMA VANA ROUSSEFF,3043
3164605,DILMA VANA ROUSSEFF,2244
3164704,DILMA VANA ROUSSEFF,17104
3164803,DILMA VANA ROUSSEFF,575
3164902,DILMA VANA ROUSSEFF,633
3165008,DILMA VANA ROUSSEFF,2905
3165107,DILMA VANA ROUSSEFF,2057
3165206,DILMA VANA ROUSSEFF,2171
3165305,DILMA VANA ROUSSEFF,1623
3165404,DILMA VANA ROUSSEFF,1658
3165503,DILMA VANA ROUSSEFF,1608
3165537,DILMA VANA ROUSSEFF,7700
3165552,DILMA VANA ROUSSEFF,3390
3165560,DILMA VANA ROUSSEFF,1354
3165578,DILMA VANA ROUSSEFF,2453
3165602,DILMA VANA ROUSSEFF,1058
3165701,DILMA VANA ROUSSEFF,3421
3165800,DILMA VANA ROUSSEFF,772
3165909,DILMA VANA ROUSSEFF,1607
3166006,DILMA VANA ROUSSEFF,2569
3166105,DILMA VANA ROUSSEFF,1206
3166204,DILMA VANA ROUSSEFF,3210
3166303,DILMA VANA ROUSSEFF,2724
3166402,DILMA VANA ROUSSEFF,764
3166501,DILMA VANA ROUSSEFF,1510
3166600,DILMA VANA ROUSSEFF,217
3166709,DILMA VANA ROUSSEFF,2677
3166808,DILMA VANA ROUSSEFF,3068
3166907,DILMA VANA ROUSSEFF,2177
3166956,DILMA VANA ROUSSEFF,1983
3167004,DILMA VANA ROUSSEFF,685
3167103,DILMA VANA ROUSSEFF,7271
3167202,DILMA VANA ROUSSEFF,68249
3167301,DILMA VANA ROUSSEFF,1180
3167400,DILMA VANA ROUSSEFF,1524
3167509,DILMA VANA ROUSSEFF,1279
3167608,DILMA VANA ROUSSEFF,5529
3167707,DILMA VANA ROUSSEFF,1989
3167806,DILMA VANA ROUSSEFF,1433
3167905,DILMA VANA ROUSSEFF,1690
3168002,DILMA VANA ROUSSEFF,7957
3168051,DILMA VANA ROUSSEFF,1194
3168101,DILMA VANA ROUSSEFF,1377
3168200,DILMA VANA ROUSSEFF,941
3168309,DILMA VANA ROUSSEFF,1365
3168408,DILMA VANA ROUSSEFF,4349
3168507,DILMA VANA ROUSSEFF,4855
3168606,DILMA VANA ROUSSEFF,36889
3168705,DILMA VANA ROUSSEFF,26426
3168804,DILMA VANA ROUSSEFF,1898
3168903,DILMA VANA ROUSSEFF,1380
3169000,DILMA VANA ROUSSEFF,5399
3169059,DILMA VANA ROUSSEFF,1643
3169109,DILMA VANA ROUSSEFF,2070
3169208,DILMA VANA ROUSSEFF,2769
3169307,DILMA VANA ROUSSEFF,15801
3169356,DILMA VANA ROUSSEFF,8595
3169406,DILMA VANA ROUSSEFF,16381
3169505,DILMA VANA ROUSSEFF,1903
3169604,DILMA VANA ROUSSEFF,9264
3169703,DILMA VANA ROUSSEFF,7305
3169802,DILMA VANA ROUSSEFF,1321
3169901,DILMA VANA ROUSSEFF,35316
3170008,DILMA VANA ROUSSEFF,4565
3170057,DILMA VANA ROUSSEFF,3649
3170107,DILMA VANA ROUSSEFF,94946
3170206,DILMA VANA ROUSSEFF,214681
3170305,DILMA VANA ROUSSEFF,1222
3170404,DILMA VANA ROUSSEFF,19231
3170438,DILMA VANA ROUSSEFF,1751
3170479,DILMA VANA ROUSSEFF,1533
3170503,DILMA VANA ROUSSEFF,2664
3170529,DILMA VANA ROUSSEFF,3238
3170578,DILMA VANA ROUSSEFF,2675
3170602,DILMA VANA ROUSSEFF,771
3170651,DILMA VANA ROUSSEFF,1632
3170701,DILMA VANA ROUSSEFF,26031
3170750,DILMA VANA ROUSSEFF,1575
3170800,DILMA VANA ROUSSEFF,12599
3170909,DILMA VANA ROUSSEFF,6196
3171006,DILMA VANA ROUSSEFF,7910
3171030,DILMA VANA ROUSSEFF,3309
3171071,DILMA VANA ROUSSEFF,2383
3171105,DILMA VANA ROUSSEFF,1023
3171154,DILMA VANA ROUSSEFF,1769
3171204,DILMA VANA ROUSSEFF,32203
3171303,DILMA VANA ROUSSEFF,27719
3171402,DILMA VANA ROUSSEFF,1893
3171501,DILMA VANA ROUSSEFF,1224
3171600,DILMA VANA ROUSSEFF,4155
3171709,DILMA VANA ROUSSEFF,2638
3171808,DILMA VANA ROUSSEFF,3428
3171907,DILMA VANA ROUSSEFF,2301
3172004,DILMA VANA ROUSSEFF,13548
3172103,DILMA VANA ROUSSEFF,1915
3172202,DILMA VANA ROUSSEFF,801
5000203,DILMA VANA ROUSSEFF,2870
5000252,DILMA VANA ROUSSEFF,1026
5000609,DILMA VANA ROUSSEFF,8031
5000708,DILMA VANA ROUSSEFF,6383
5000807,DILMA VANA ROUSSEFF,2009
5000856,DILMA VANA ROUSSEFF,2201
5000906,DILMA VANA ROUSSEFF,2057
5001003,DILMA VANA ROUSSEFF,4828
5001102,DILMA VANA ROUSSEFF,11706
5001243,DILMA VANA ROUSSEFF,2472
5001508,DILMA VANA ROUSSEFF,1883
5001904,DILMA VANA ROUSSEFF,4511
5002001,DILMA VANA ROUSSEFF,3106
5002100,DILMA VANA ROUSSEFF,5459
5002159,DILMA VANA ROUSSEFF,2323
5002209,DILMA VANA ROUSSEFF,5203
5002308,DILMA VANA ROUSSEFF,2691
5002407,DILMA VANA ROUSSEFF,6160
5002605,DILMA VANA ROUSSEFF,3606
5002704,DILMA VANA ROUSSEFF,164917
5002803,DILMA VANA ROUSSEFF,1405
5002902,DILMA VANA ROUSSEFF,3560
5002951,DILMA VANA ROUSSEFF,3476
5003108,DILMA VANA ROUSSEFF,877
5003157,DILMA VANA ROUSSEFF,3610
5003207,DILMA VANA ROUSSEFF,27894
5003256,DILMA VANA ROUSSEFF,3906
5003306,DILMA VANA ROUSSEFF,7106
5003454,DILMA VANA ROUSSEFF,2987
5003488,DILMA VANA ROUSSEFF,2909
5003504,DILMA VANA ROUSSEFF,1142
5003702,DILMA VANA ROUSSEFF,39899
5003751,DILMA VANA ROUSSEFF,1977
5003801,DILMA VANA ROUSSEFF,4310
5003900,DILMA VANA ROUSSEFF,566
5004007,DILMA VANA ROUSSEFF,2483
5004106,DILMA VANA ROUSSEFF,2529
5004304,DILMA VANA ROUSSEFF,3078
5004403,DILMA VANA ROUSSEFF,1388
5004502,DILMA VANA ROUSSEFF,4166
5004601,DILMA VANA ROUSSEFF,4280
5004700,DILMA VANA ROUSSEFF,5735
5004809,DILMA VANA ROUSSEFF,1771
5004908,DILMA VANA ROUSSEFF,1539
5005004,DILMA VANA ROUSSEFF,6100
5005103,DILMA VANA ROUSSEFF,1044
5005152,DILMA VANA ROUSSEFF,1771
5005202,DILMA VANA ROUSSEFF,4911
5005251,DILMA VANA ROUSSEFF,1405
5005400,DILMA VANA ROUSSEFF,9005
5005608,DILMA VANA ROUSSEFF,7055
5005681,DILMA VANA ROUSSEFF,4512
5005707,DILMA VANA ROUSSEFF,11483
5005806,DILMA VANA ROUSSEFF,3499
5006002,DILMA VANA ROUSSEFF,4132
5006200,DILMA VANA ROUSSEFF,10164
5006259,DILMA VANA ROUSSEFF,1135
5006275,DILMA VANA ROUSSEFF,699
5006309,DILMA VANA ROUSSEFF,8651
5006358,DILMA VANA ROUSSEFF,2494
5006408,DILMA VANA ROUSSEFF,1794
5006606,DILMA VANA ROUSSEFF,18341
5006903,DILMA VANA ROUSSEFF,2893
5007109,DILMA VANA ROUSSEFF,4230
5007208,DILMA VANA ROUSSEFF,7440
5007307,DILMA VANA ROUSSEFF,1185
5007406,DILMA VANA ROUSSEFF,4946
5007505,DILMA VANA ROUSSEFF,776
5007554,DILMA VANA ROUSSEFF,1203
5007695,DILMA VANA ROUSSEFF,4952
5007703,DILMA VANA ROUSSEFF,2457
5007802,DILMA VANA ROUSSEFF,2091
5007901,DILMA VANA ROUSSEFF,10121
5007935,DILMA VANA ROUSSEFF,3574
5007950,DILMA VANA ROUSSEFF,2877
5007976,DILMA VANA ROUSSEFF,831
5008008,DILMA VANA ROUSSEFF,3920
5008305,DILMA VANA ROUSSEFF,26110
5008404,DILMA VANA ROUSSEFF,1447
5100102,DILMA VANA ROUSSEFF,2865
5100201,DILMA VANA ROUSSEFF,3633
5100250,DILMA VANA ROUSSEFF,9701
5100300,DILMA VANA ROUSSEFF,2901
5100359,DILMA VANA ROUSSEFF,682
5100409,DILMA VANA ROUSSEFF,2142
5100508,DILMA VANA ROUSSEFF,2379
5100607,DILMA VANA ROUSSEFF,1371
5100805,DILMA VANA ROUSSEFF,1715
5101001,DILMA VANA ROUSSEFF,974
5101209,DILMA VANA ROUSSEFF,363
5101258,DILMA VANA ROUSSEFF,3313
5101308,DILMA VANA ROUSSEFF,2116
5101407,DILMA VANA ROUSSEFF,3668
5101605,DILMA VANA ROUSSEFF,3046
5101704,DILMA VANA ROUSSEFF,9804
5101803,DILMA VANA ROUSSEFF,14574
5101852,DILMA VANA ROUSSEFF,863
5101902,DILMA VANA ROUSSEFF,2838
5102504,DILMA VANA ROUSSEFF,24589
5102603,DILMA VANA ROUSSEFF,2550
5102637,DILMA VANA ROUSSEFF,5909
5102678,DILMA VANA ROUSSEFF,8888
5102686,DILMA VANA ROUSSEFF,1089
5102694,DILMA VANA ROUSSEFF,838
5102702,DILMA VANA ROUSSEFF,3343
5102793,DILMA VANA ROUSSEFF,2405
5102850,DILMA VANA ROUSSEFF,1910
5103007,DILMA VANA ROUSSEFF,5846
5103056,DILMA VANA ROUSSEFF,1839
5103106,DILMA VANA ROUSSEFF,1694
5103205,DILMA VANA ROUSSEFF,3885
5103254,DILMA VANA ROUSSEFF,5472
5103304,DILMA VANA ROUSSEFF,3121
5103353,DILMA VANA ROUSSEFF,5330
5103361,DILMA VANA ROUSSEFF,709
5103379,DILMA VANA ROUSSEFF,3484
5103403,DILMA VANA ROUSSEFF,148633
5103437,DILMA VANA ROUSSEFF,1171
5103452,DILMA VANA ROUSSEFF,2449
5103502,DILMA VANA ROUSSEFF,5309
5103601,DILMA VANA ROUSSEFF,2071
5103700,DILMA VANA ROUSSEFF,1589
5103809,DILMA VANA ROUSSEFF,694
5103858,DILMA VANA ROUSSEFF,964
5103908,DILMA VANA ROUSSEFF,1356
5103957,DILMA VANA ROUSSEFF,848
5104104,DILMA VANA ROUSSEFF,5032
5104203,DILMA VANA ROUSSEFF,2475
5104500,DILMA VANA ROUSSEFF,859
5104526,DILMA VANA ROUSSEFF,982
5104542,DILMA VANA ROUSSEFF,1104
5104559,DILMA VANA ROUSSEFF,1062
5104609,DILMA VANA ROUSSEFF,2452
5104807,DILMA VANA ROUSSEFF,5573
5104906,DILMA VANA ROUSSEFF,2697
5105002,DILMA VANA ROUSSEFF,2304
5105101,DILMA VANA ROUSSEFF,5194
5105150,DILMA VANA ROUSSEFF,8033
5105176,DILMA VANA ROUSSEFF,1866
5105200,DILMA VANA ROUSSEFF,3543
5105234,DILMA VANA ROUSSEFF,1186
5105259,DILMA VANA ROUSSEFF,9125
5105309,DILMA VANA ROUSSEFF,678
5105507,DILMA VANA ROUSSEFF,2578
5105580,DILMA VANA ROUSSEFF,1472
5105606,DILMA VANA ROUSSEFF,3244
5105622,DILMA VANA ROUSSEFF,5734
5105903,DILMA VANA ROUSSEFF,3274
5106000,DILMA VANA ROUSSEFF,1801
5106109,DILMA VANA ROUSSEFF,5519
5106158,DILMA VANA ROUSSEFF,2471
5106174,DILMA VANA ROUSSEFF,498
5106182,DILMA VANA ROUSSEFF,1606
5106190,DILMA VANA ROUSSEFF,875
5106208,DILMA VANA ROUSSEFF,1322
5106216,DILMA VANA ROUSSEFF,2003
5106224,DILMA VANA ROUSSEFF,5580
5106232,DILMA VANA ROUSSEFF,5787
5106240,DILMA VANA ROUSSEFF,2085
5106257,DILMA VANA ROUSSEFF,4306
5106265,DILMA VANA ROUSSEFF,1741
5106273,DILMA VANA ROUSSEFF,830
5106281,DILMA VANA ROUSSEFF,1362
5106299,DILMA VANA ROUSSEFF,2052
5106307,DILMA VANA ROUSSEFF,3411
5106315,DILMA VANA ROUSSEFF,399
5106372,DILMA VANA ROUSSEFF,4041
5106422,DILMA VANA ROUSSEFF,6600
5106455,DILMA VANA ROUSSEFF,957
5106505,DILMA VANA ROUSSEFF,10971
5106653,DILMA VANA ROUSSEFF,1636
5106703,DILMA VANA ROUSSEFF,608
5106752,DILMA VANA ROUSSEFF,7360
5106778,DILMA VANA ROUSSEFF,1851
5106802,DILMA VANA ROUSSEFF,808
5106828,DILMA VANA ROUSSEFF,2967
5106851,DILMA VANA ROUSSEFF,1512
5107008,DILMA VANA ROUSSEFF,4929
5107040,DILMA VANA ROUSSEFF,10378
5107065,DILMA VANA ROUSSEFF,2908
5107107,DILMA VANA ROUSSEFF,4944
5107156,DILMA VANA ROUSSEFF,613
5107180,DILMA VANA ROUSSEFF,1549
5107198,DILMA VANA ROUSSEFF,682
5107206,DILMA VANA ROUSSEFF,1219
5107248,DILMA VANA ROUSSEFF,880
5107263,DILMA VANA ROUSSEFF,724
5107297,DILMA VANA ROUSSEFF,1044
5107305,DILMA VANA ROUSSEFF,2846
5107354,DILMA VANA ROUSSEFF,965
5107404,DILMA VANA ROUSSEFF,1115
5107578,DILMA VANA ROUSSEFF,877
5107602,DILMA VANA ROUSSEFF,51765
5107701,DILMA VANA ROUSSEFF,5262
5107743,DILMA VANA ROUSSEFF,341
5107750,DILMA VANA ROUSSEFF,829
5107768,DILMA VANA ROUSSEFF,420
5107776,DILMA VANA ROUSSEFF,1910
5107792,DILMA VANA ROUSSEFF,625
5107800,DILMA VANA ROUSSEFF,7122
5107859,DILMA VANA ROUSSEFF,2012
5107875,DILMA VANA ROUSSEFF,3198
5107883,DILMA VANA ROUSSEFF,238
5107909,DILMA VANA ROUSSEFF,21913
5107925,DILMA VANA ROUSSEFF,15286
5107941,DILMA VANA ROUSSEFF,1597
5107958,DILMA VANA ROUSSEFF,17044
5108006,DILMA VANA ROUSSEFF,1740
5108055,DILMA VANA ROUSSEFF,3754
5108105,DILMA VANA ROUSSEFF,640
5108204,DILMA VANA ROUSSEFF,1283
5108303,DILMA VANA ROUSSEFF,873
5108352,DILMA VANA ROUSSEFF,808
5108402,DILMA VANA ROUSSEFF,74019
5108501,DILMA VANA ROUSSEFF,1940
5108600,DILMA VANA ROUSSEFF,4074
5108808,DILMA VANA ROUSSEFF,1448
5108857,DILMA VANA ROUSSEFF,754
5108907,DILMA VANA ROUSSEFF,1051
5108956,DILMA VANA ROUSSEFF,1769
1500107,DILMA VANA ROUSSEFF,45863
1500131,DILMA VANA ROUSSEFF,2110
1500206,DILMA VANA ROUSSEFF,13916
1500305,DILMA VANA ROUSSEFF,7041
1500347,DILMA VANA ROUSSEFF,2893
1500404,DILMA VANA ROUSSEFF,10559
1500503,DILMA VANA ROUSSEFF,9014
1500602,DILMA VANA ROUSSEFF,15668
1500701,DILMA VANA ROUSSEFF,3800
1500800,DILMA VANA ROUSSEFF,103642
1500859,DILMA VANA ROUSSEFF,2884
1500909,DILMA VANA ROUSSEFF,12019
1500958,DILMA VANA ROUSSEFF,5383
1501006,DILMA VANA ROUSSEFF,3336
1501105,DILMA VANA ROUSSEFF,3512
1501204,DILMA VANA ROUSSEFF,9490
1501253,DILMA VANA ROUSSEFF,872
1501303,DILMA VANA ROUSSEFF,27605
1501402,DILMA VANA ROUSSEFF,371634
1501451,DILMA VANA ROUSSEFF,4580
1501501,DILMA VANA ROUSSEFF,12354
1501576,DILMA VANA ROUSSEFF,3320
1501600,DILMA VANA ROUSSEFF,3932
1501709,DILMA VANA ROUSSEFF,27450
1501725,DILMA VANA ROUSSEFF,3176
1501758,DILMA VANA ROUSSEFF,2184
1501782,DILMA VANA ROUSSEFF,8607
1501808,DILMA VANA ROUSSEFF,15136
1501907,DILMA VANA ROUSSEFF,7356
1501956,DILMA VANA ROUSSEFF,4293
1502004,DILMA VANA ROUSSEFF,7160
1502103,DILMA VANA ROUSSEFF,38001
1502152,DILMA VANA ROUSSEFF,6816
1502202,DILMA VANA ROUSSEFF,20879
1502301,DILMA VANA ROUSSEFF,10964
1502400,DILMA VANA ROUSSEFF,32780
1502509,DILMA VANA ROUSSEFF,3537
1502608,DILMA VANA ROUSSEFF,4120
1502707,DILMA VANA ROUSSEFF,10638
1502756,DILMA VANA ROUSSEFF,6869
1502764,DILMA VANA ROUSSEFF,1727
1502772,DILMA VANA ROUSSEFF,5434
1502806,DILMA VANA ROUSSEFF,7430
1502855,DILMA VANA ROUSSEFF,3822
1502905,DILMA VANA ROUSSEFF,12878
1502939,DILMA VANA ROUSSEFF,10428
1502954,DILMA VANA ROUSSEFF,6139
1503002,DILMA VANA ROUSSEFF,2952
1503044,DILMA VANA ROUSSEFF,4434
1503077,DILMA VANA ROUSSEFF,7726
1503093,DILMA VANA ROUSSEFF,7295
1503101,DILMA VANA ROUSSEFF,6284
1503200,DILMA VANA ROUSSEFF,11175
1503309,DILMA VANA ROUSSEFF,17958
1503408,DILMA VANA ROUSSEFF,2280
1503457,DILMA VANA ROUSSEFF,6067
1503507,DILMA VANA ROUSSEFF,9663
1503606,DILMA VANA ROUSSEFF,17747
1503705,DILMA VANA ROUSSEFF,12593
1503754,DILMA VANA ROUSSEFF,1985
1503804,DILMA VANA ROUSSEFF,10650
1503903,DILMA VANA ROUSSEFF,10516
1504000,DILMA VANA ROUSSEFF,7879
1504059,DILMA VANA ROUSSEFF,6695
1504109,DILMA VANA ROUSSEFF,3513
1504208,DILMA VANA ROUSSEFF,54808
1504307,DILMA VANA ROUSSEFF,9047
1504406,DILMA VANA ROUSSEFF,8436
1504422,DILMA VANA ROUSSEFF,24761
1504455,DILMA VANA ROUSSEFF,4477
1504505,DILMA VANA ROUSSEFF,2601
1504604,DILMA VANA ROUSSEFF,10130
1504703,DILMA VANA ROUSSEFF,17429
1504752,DILMA VANA ROUSSEFF,3196
1504802,DILMA VANA ROUSSEFF,11101
1504901,DILMA VANA ROUSSEFF,9770
1504950,DILMA VANA ROUSSEFF,4713
1504976,DILMA VANA ROUSSEFF,3217
1505007,DILMA VANA ROUSSEFF,4491
1505031,DILMA VANA ROUSSEFF,5503
1505064,DILMA VANA ROUSSEFF,12673
1505106,DILMA VANA ROUSSEFF,14506
1505205,DILMA VANA ROUSSEFF,7972
1505304,DILMA VANA ROUSSEFF,14302
1505403,DILMA VANA ROUSSEFF,4521
1505437,DILMA VANA ROUSSEFF,6562
1505486,DILMA VANA ROUSSEFF,5765
1505494,DILMA VANA ROUSSEFF,1892
1505502,DILMA VANA ROUSSEFF,16607
1505536,DILMA VANA ROUSSEFF,34447
1505551,DILMA VANA ROUSSEFF,2064
1505601,DILMA VANA ROUSSEFF,2880
1505635,DILMA VANA ROUSSEFF,2871
1505650,DILMA VANA ROUSSEFF,3041
1505700,DILMA VANA ROUSSEFF,7314
1505809,DILMA VANA ROUSSEFF,7511
1505908,DILMA VANA ROUSSEFF,5271
1506005,DILMA VANA ROUSSEFF,5779
1506104,DILMA VANA ROUSSEFF,3028
1506112,DILMA VANA ROUSSEFF,3357
1506138,DILMA VANA ROUSSEFF,16417
1506161,DILMA VANA ROUSSEFF,4838
1506187,DILMA VANA ROUSSEFF,10682
1506195,DILMA VANA ROUSSEFF,5083
1506203,DILMA VANA ROUSSEFF,8793
1506302,DILMA VANA ROUSSEFF,6538
1506351,DILMA VANA ROUSSEFF,4936
1506401,DILMA VANA ROUSSEFF,2528
1506500,DILMA VANA ROUSSEFF,13145
1506559,DILMA VANA ROUSSEFF,5878
1506583,DILMA VANA ROUSSEFF,3536
1506609,DILMA VANA ROUSSEFF,6262
1506708,DILMA VANA ROUSSEFF,6299
1506807,DILMA VANA ROUSSEFF,51275
1506906,DILMA VANA ROUSSEFF,2967
1507003,DILMA VANA ROUSSEFF,8514
1507102,DILMA VANA ROUSSEFF,4741
1507151,DILMA VANA ROUSSEFF,5845
1507201,DILMA VANA ROUSSEFF,7488
1507300,DILMA VANA ROUSSEFF,9959
1507409,DILMA VANA ROUSSEFF,4604
1507458,DILMA VANA ROUSSEFF,6769
1507466,DILMA VANA ROUSSEFF,2117
1507474,DILMA VANA ROUSSEFF,6370
1507508,DILMA VANA ROUSSEFF,3795
1507607,DILMA VANA ROUSSEFF,10098
1507706,DILMA VANA ROUSSEFF,7641
1507755,DILMA VANA ROUSSEFF,1139
1507805,DILMA VANA ROUSSEFF,2242
1507904,DILMA VANA ROUSSEFF,8734
1507953,DILMA VANA ROUSSEFF,7844
1507961,DILMA VANA ROUSSEFF,3842
1507979,DILMA VANA ROUSSEFF,3862
1508001,DILMA VANA ROUSSEFF,15950
1508035,DILMA VANA ROUSSEFF,10549
1508050,DILMA VANA ROUSSEFF,2789
1508084,DILMA VANA ROUSSEFF,8009
1508100,DILMA VANA ROUSSEFF,28392
1508126,DILMA VANA ROUSSEFF,5489
1508159,DILMA VANA ROUSSEFF,4935
1508209,DILMA VANA ROUSSEFF,13462
1508308,DILMA VANA ROUSSEFF,19060
1508357,DILMA VANA ROUSSEFF,2277
1508407,DILMA VANA ROUSSEFF,9044
2500106,DILMA VANA ROUSSEFF,3330
2500205,DILMA VANA ROUSSEFF,2689
2500304,DILMA VANA ROUSSEFF,9838
2500403,DILMA VANA ROUSSEFF,5184
2500502,DILMA VANA ROUSSEFF,4678
2500536,DILMA VANA ROUSSEFF,1751
2500577,DILMA VANA ROUSSEFF,1380
2500601,DILMA VANA ROUSSEFF,7273
2500700,DILMA VANA ROUSSEFF,8078
2500734,DILMA VANA ROUSSEFF,1325
2500775,DILMA VANA ROUSSEFF,3504
2500809,DILMA VANA ROUSSEFF,6167
2500908,DILMA VANA ROUSSEFF,4094
2501005,DILMA VANA ROUSSEFF,4927
2501104,DILMA VANA ROUSSEFF,8217
2501153,DILMA VANA ROUSSEFF,722
2501203,DILMA VANA ROUSSEFF,1750
2501302,DILMA VANA ROUSSEFF,6436
2501351,DILMA VANA ROUSSEFF,1421
2501401,DILMA VANA ROUSSEFF,2808
2501500,DILMA VANA ROUSSEFF,6943
2501534,DILMA VANA ROUSSEFF,1686
2501575,DILMA VANA ROUSSEFF,2581
2501609,DILMA VANA ROUSSEFF,4826
2501708,DILMA VANA ROUSSEFF,2483
2501807,DILMA VANA ROUSSEFF,33746
2501906,DILMA VANA ROUSSEFF,5809
2502003,DILMA VANA ROUSSEFF,2667
2502052,DILMA VANA ROUSSEFF,1243
2502102,DILMA VANA ROUSSEFF,2386
2502151,DILMA VANA ROUSSEFF,2070
2502201,DILMA VANA ROUSSEFF,1526
2502300,DILMA VANA ROUSSEFF,2496
2502409,DILMA VANA ROUSSEFF,3933
2502508,DILMA VANA ROUSSEFF,5304
2502607,DILMA VANA ROUSSEFF,2484
2502706,DILMA VANA ROUSSEFF,1580
2502805,DILMA VANA ROUSSEFF,3775
2502904,DILMA VANA ROUSSEFF,2606
2503001,DILMA VANA ROUSSEFF,8413
2503100,DILMA VANA ROUSSEFF,1909
2503209,DILMA VANA ROUSSEFF,15702
2503308,DILMA VANA ROUSSEFF,4151
2503407,DILMA VANA ROUSSEFF,1597
2503506,DILMA VANA ROUSSEFF,5835
2503555,DILMA VANA ROUSSEFF,1899
2503605,DILMA VANA ROUSSEFF,2521
2503704,DILMA VANA ROUSSEFF,23730
2503753,DILMA VANA ROUSSEFF,2047
2503803,DILMA VANA ROUSSEFF,2456
2503902,DILMA VANA ROUSSEFF,2844
2504009,DILMA VANA ROUSSEFF,84611
2504033,DILMA VANA ROUSSEFF,1976
2504074,DILMA VANA ROUSSEFF,1996
2504108,DILMA VANA ROUSSEFF,1279
2504157,DILMA VANA ROUSSEFF,2618
2504207,DILMA VANA ROUSSEFF,1548
2504306,DILMA VANA ROUSSEFF,10060
2504355,DILMA VANA ROUSSEFF,1866
2504405,DILMA VANA ROUSSEFF,7002
2504504,DILMA VANA ROUSSEFF,2650
2504603,DILMA VANA ROUSSEFF,7303
2504702,DILMA VANA ROUSSEFF,2639
2504801,DILMA VANA ROUSSEFF,6311
2504850,DILMA VANA ROUSSEFF,799
2504900,DILMA VANA ROUSSEFF,7476
2505006,DILMA VANA ROUSSEFF,2508
2505105,DILMA VANA ROUSSEFF,6750
2505204,DILMA VANA ROUSSEFF,1726
2505238,DILMA VANA ROUSSEFF,2796
2505279,DILMA VANA ROUSSEFF,1633
2505303,DILMA VANA ROUSSEFF,787
2505352,DILMA VANA ROUSSEFF,1789
2505402,DILMA VANA ROUSSEFF,2913
2505501,DILMA VANA ROUSSEFF,1253
